y,x0,x1
0.49940322584579244,245.75874719837313,15.6766943964081
4.398028233129898,3.737153123366648,1.9331717780287008
3.83250004025336,5.23276132732405,2.287522967605801
-0.4413640536749777,264.9045478680731,16.275888543120253
0.0636568230386187,11.612192868505371,3.4076667777975844
1.7877390888155265,53.497891037932796,7.314225252064144
-0.33755450732829484,160.49144279163508,12.66852172874306
-2.4644210603021186,31.465524112794903,5.609413883178429
-1.3428024194021149,291.6772330819399,17.078560626760673
1.2342516498935727,185.32270919211555,13.613328365690572
1.6306728480181663,197.57725073487836,14.056217511652214
-1.0818113809954923,38.19703169145696,6.180374720958023
-1.290138891362866,325.56829726668286,18.04351122333685
1.1032953047394969,48.83483243863844,6.988192358445669
3.5428761366805928,5.793219679730141,2.406910816737949
-1.3513083084353266,292.13327666107415,17.091906759079695
1.3403233535388164,226.6043367307986,15.053382899893252
-3.192788428061395,24.518481969117655,4.951614077158847
3.8968209537148817,5.099116010935945,2.2581222311770337
4.480758451862526,2.72687769847506,1.6513260424504483
-1.5470560017302077,0.00019928376179659756,0.014116790067030024
1.3249212623735238,9.450314210134957,3.0741363356453397
2.3654225671732823,60.22986003364844,7.760789910418168
0.4836990859244287,10.863300288541456,3.29595210653029
1.5947410900763073,195.87218351349338,13.995434381022026
-0.9337632880461392,103.09393694776192,10.153518451638423
-1.3905871745639147,319.80229643154445,17.883016983483085
2.096015041950125,0.48410463242437696,0.6957762804410459
0.8382214195895172,177.7125337518812,13.330886457842224
1.3776387156901095,188.7706942402098,13.739384783905347
1.6418457034212819,198.17925938111216,14.077615543163272
-3.097685276448326,21.68656929245381,4.65688407547942
2.1873781596656507,57.454648940886486,7.579884493901374
-1.7106506926799487,139.11930358632952,11.794884636414615
-2.1062662592638723,16.616051372685348,4.076279108781113
-1.28494325700227,107.16111123063696,10.351865108792568
2.668038857617682,0.6903515224082579,0.8308739509746698
-0.2956869130690031,0.053141439559520415,0.2305242710855419
-3.1735849059757713,25.241203976558225,5.024062497278296
1.346779835352671,226.4180589095982,15.0471943866489
0.8425168279309234,87.04901526292606,9.33000617700364
-0.47841389551529057,98.55391511252945,9.927432453183927
1.2317709465957372,49.60783411183511,7.043282907269529
-3.0098767577660044,27.573293767119807,5.251027877198883
2.1563023553279423,73.79983638174066,8.590683114964762
1.8806311258615778,8.55355061396434,2.9246453826001435
3.402522552462649,1.0743077257597469,1.036488169618808
-1.910867332304277,133.77183037389116,11.565977277078282
-1.1696380419424168,0.006181854474890681,0.07862477011025648
-1.3572591421081417,14.556123698890913,3.8152488383971646
-2.6718438070958754,30.20190782080934,5.495626244643038
1.6364675158207715,197.8841561490318,14.06713034520658
4.4922609755802885,3.043983307987395,1.744701495381773
-2.025072157673236,124.51199102046634,11.1584941197487
0.712722934114879,175.62640489139073,13.252411285927959
-0.6373087504877203,348.45394898219445,18.666921250763192
-1.2501808700563903,287.37998400059206,16.95228550964713
-2.9296951802536504,20.23196321465442,4.497995466277664
1.7388061374582604,53.105412151489915,7.28734602935046
1.702116347271479,202.89465871029054,14.244109614514013
3.2532401468731242,6.310269859651454,2.5120250515572997
1.366847934284438,225.83048551418935,15.027657352834119
-1.1078593978451914,105.02479156509757,10.248160399071512
-1.1917634755225133,14.165330857960493,3.763685807550956
-1.2477557990986017,14.295611447702399,3.7809537748698276
3.839653482113509,1.4218948025679659,1.1924323052349621
-3.04497862507858,21.14211342235753,4.598055395746938
-1.8816664744199618,15.935029664638988,3.991870446875623
1.7159367731317028,206.22411700559655,14.360505457872872
1.4732733446488075,191.48371088343586,13.837763940877004
-0.8902493231206636,275.68218155763424,16.60367975954831
-0.6472845496665388,0.028510525878158725,0.1688506022439918
2.4177413598566866,61.45678964757018,7.839438095142418
1.5281283315202387,220.44386848468673,14.847352238183303
1.2850458754915473,186.48012579340306,13.655772617959157
-2.16825234929411,16.81713553280478,4.100870094602459
1.7678205275091265,78.483878657892,8.859112746652004
2.051993581428586,75.20840551360061,8.672277988717878
-2.4451600541879124,31.57591046714971,5.619244652722438
1.4661679581101463,222.68651532298657,14.922684588336864
0.03746655388087779,165.63064163728765,12.869756860068788
-0.4302342149962892,0.04277219862339244,0.20681440622788452
-0.9840239383446814,278.3120511339541,16.682687167658397
